,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
131,131,608666,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,501,Crotone,523,Parma,,,TBD
132,132,608667,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,496,Juventus,502,Fiorentina,,,TBD
133,133,608668,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,489,AC Milan,487,Lazio,,,TBD
134,134,608669,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,492,Napoli,503,Torino,,,TBD
135,135,608670,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,497,AS Roma,490,Cagliari,,,TBD
136,136,608671,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,498,Sampdoria,488,Sassuolo,,,TBD
137,137,608672,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,515,Spezia,495,Genoa,,,TBD
138,138,608673,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,494,Udinese,506,Benevento,,,TBD
139,139,608674,2857,2020-12-23T00:00:00+00:00,1608681600,14,Time to be defined,TBD,504,Verona,505,Inter,,,TBD
140,140,608675,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,499,Atalanta,488,Sassuolo,,,TBD
141,141,608676,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,506,Benevento,489,AC Milan,,,TBD
142,142,608677,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,490,Cagliari,492,Napoli,,,TBD
143,143,608678,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,502,Fiorentina,500,Bologna,,,TBD
144,144,608679,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,495,Genoa,487,Lazio,,,TBD
