,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
68,68,21597,66,2016-10-02T18:45:00+00:00,1475433900,7,Match Finished,FT,497,AS Roma,505,Inter,2,1,AS Roma
69,69,21596,66,2016-10-15T13:00:00+00:00,1476536400,8,Match Finished,FT,492,Napoli,497,AS Roma,1,3,AS Roma
70,70,21595,66,2016-10-15T16:00:00+00:00,1476547200,8,Match Finished,FT,525,Pescara,498,Sampdoria,1,1,draw
71,71,21594,66,2016-10-15T18:45:00+00:00,1476557100,8,Match Finished,FT,496,Juventus,494,Udinese,2,1,Juventus
72,72,21593,66,2016-10-16T10:30:00+00:00,1476613800,8,Match Finished,FT,502,Fiorentina,499,Atalanta,0,0,draw
73,73,21589,66,2016-10-16T13:00:00+00:00,1476622800,8,Match Finished,FT,495,Genoa,511,Empoli,0,0,draw
74,74,21590,66,2016-10-16T13:00:00+00:00,1476622800,8,Match Finished,FT,505,Inter,490,Cagliari,1,2,Cagliari
75,75,21591,66,2016-10-16T13:00:00+00:00,1476622800,8,Match Finished,FT,487,Lazio,500,Bologna,1,1,draw
76,76,21592,66,2016-10-16T13:00:00+00:00,1476622800,8,Match Finished,FT,488,Sassuolo,501,Crotone,2,1,Sassuolo
77,77,21588,66,2016-10-16T18:45:00+00:00,1476643500,8,Match Finished,FT,491,Chievo,489,AC Milan,1,3,AC Milan
78,78,21587,66,2016-10-17T18:45:00+00:00,1476729900,8,Match Finished,FT,522,Palermo,503,Torino,1,4,Torino
79,79,21586,66,2016-10-22T16:00:00+00:00,1477152000,9,Match Finished,FT,498,Sampdoria,495,Genoa,2,1,Sampdoria
80,80,21585,66,2016-10-22T18:45:00+00:00,1477161900,9,Match Finished,FT,489,AC Milan,496,Juventus,1,0,AC Milan
81,81,21584,66,2016-10-23T10:30:00+00:00,1477218600,9,Match Finished,FT,494,Udinese,525,Pescara,3,1,Udinese
82,82,21579,66,2016-10-23T13:00:00+00:00,1477227600,9,Match Finished,FT,499,Atalanta,505,Inter,2,1,Atalanta
83,83,21580,66,2016-10-23T13:00:00+00:00,1477227600,9,Match Finished,FT,490,Cagliari,502,Fiorentina,3,5,Fiorentina
84,84,21581,66,2016-10-23T13:00:00+00:00,1477227600,9,Match Finished,FT,501,Crotone,492,Napoli,1,2,Napoli
85,85,21582,66,2016-10-23T13:00:00+00:00,1477227600,9,Match Finished,FT,511,Empoli,491,Chievo,0,0,draw
86,86,21583,66,2016-10-23T13:00:00+00:00,1477227600,9,Match Finished,FT,503,Torino,487,Lazio,2,2,draw
87,87,21578,66,2016-10-23T16:00:00+00:00,1477238400,9,Match Finished,FT,500,Bologna,488,Sassuolo,1,1,draw
88,88,21577,66,2016-10-23T18:45:00+00:00,1477248300,9,Match Finished,FT,497,AS Roma,522,Palermo,4,1,AS Roma
89,89,21576,66,2016-10-25T18:45:00+00:00,1477421100,10,Match Finished,FT,495,Genoa,489,AC Milan,3,0,Genoa
90,90,21568,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,491,Chievo,500,Bologna,1,1,draw
91,91,21569,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,502,Fiorentina,501,Crotone,1,1,draw
92,92,21570,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,505,Inter,503,Torino,2,1,Inter
93,93,21571,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,496,Juventus,498,Sampdoria,4,1,Juventus
94,94,21572,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,487,Lazio,490,Cagliari,4,1,Lazio
95,95,21573,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,492,Napoli,511,Empoli,2,0,Napoli
96,96,21574,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,525,Pescara,499,Atalanta,0,1,Atalanta
97,97,21575,66,2016-10-26T18:45:00+00:00,1477507500,10,Match Finished,FT,488,Sassuolo,497,AS Roma,1,3,AS Roma
98,98,21567,66,2016-10-27T18:45:00+00:00,1477593900,10,Match Finished,FT,522,Palermo,494,Udinese,1,3,Udinese
99,99,21566,66,2016-10-29T16:00:00+00:00,1477756800,11,Match Finished,FT,500,Bologna,502,Fiorentina,0,1,Fiorentina
100,100,21565,66,2016-10-29T18:45:00+00:00,1477766700,11,Match Finished,FT,496,Juventus,492,Napoli,2,1,Juventus
101,101,21564,66,2016-10-30T11:30:00+00:00,1477827000,11,Match Finished,FT,499,Atalanta,495,Genoa,3,0,Atalanta
102,102,21560,66,2016-10-30T14:00:00+00:00,1477836000,11,Match Finished,FT,489,AC Milan,525,Pescara,1,0,AC Milan
103,103,21561,66,2016-10-30T14:00:00+00:00,1477836000,11,Match Finished,FT,501,Crotone,491,Chievo,2,0,Crotone
104,104,21562,66,2016-10-30T14:00:00+00:00,1477836000,11,Match Finished,FT,511,Empoli,497,AS Roma,0,0,draw
105,105,21563,66,2016-10-30T14:00:00+00:00,1477836000,11,Match Finished,FT,487,Lazio,488,Sassuolo,2,1,Lazio
106,106,21559,66,2016-10-30T19:45:00+00:00,1477856700,11,Match Finished,FT,498,Sampdoria,505,Inter,1,0,Sampdoria
107,107,21558,66,2016-10-31T18:00:00+00:00,1477936800,11,Match Finished,FT,494,Udinese,503,Torino,2,2,draw
108,108,21557,66,2016-10-31T20:00:00+00:00,1477944000,11,Match Finished,FT,490,Cagliari,522,Palermo,2,1,Cagliari
109,109,21556,66,2016-11-05T17:00:00+00:00,1478365200,12,Match Finished,FT,503,Torino,490,Cagliari,5,1,Torino
110,110,21555,66,2016-11-05T19:45:00+00:00,1478375100,12,Match Finished,FT,492,Napoli,487,Lazio,1,1,draw
111,111,21554,66,2016-11-06T11:30:00+00:00,1478431800,12,Match Finished,FT,525,Pescara,511,Empoli,0,4,Empoli
112,112,21550,66,2016-11-06T14:00:00+00:00,1478440800,12,Match Finished,FT,491,Chievo,496,Juventus,1,2,Juventus
113,113,21551,66,2016-11-06T14:00:00+00:00,1478440800,12,Match Finished,FT,495,Genoa,494,Udinese,1,1,draw
114,114,21552,66,2016-11-06T14:00:00+00:00,1478440800,12,Match Finished,FT,522,Palermo,489,AC Milan,1,2,AC Milan
115,115,21553,66,2016-11-06T14:00:00+00:00,1478440800,12,Match Finished,FT,488,Sassuolo,499,Atalanta,0,3,Atalanta
116,116,21548,66,2016-11-06T17:00:00+00:00,1478451600,12,Match Finished,FT,502,Fiorentina,498,Sampdoria,1,1,draw
117,117,21549,66,2016-11-06T17:00:00+00:00,1478451600,12,Match Finished,FT,505,Inter,501,Crotone,3,0,Inter
118,118,21547,66,2016-11-06T19:45:00+00:00,1478461500,12,Match Finished,FT,497,AS Roma,500,Bologna,3,0,AS Roma
119,119,21546,66,2016-11-19T14:00:00+00:00,1479564000,13,Match Finished,FT,491,Chievo,490,Cagliari,1,0,Chievo
120,120,21545,66,2016-11-19T17:00:00+00:00,1479574800,13,Match Finished,FT,494,Udinese,492,Napoli,1,2,Napoli
121,121,21544,66,2016-11-19T19:45:00+00:00,1479584700,13,Match Finished,FT,496,Juventus,525,Pescara,3,0,Juventus
122,122,21543,66,2016-11-20T11:30:00+00:00,1479641400,13,Match Finished,FT,498,Sampdoria,488,Sassuolo,3,2,Sampdoria
123,123,21538,66,2016-11-20T14:00:00+00:00,1479650400,13,Match Finished,FT,499,Atalanta,497,AS Roma,2,1,Atalanta
124,124,21539,66,2016-11-20T14:00:00+00:00,1479650400,13,Match Finished,FT,500,Bologna,522,Palermo,3,1,Bologna
125,125,21540,66,2016-11-20T14:00:00+00:00,1479650400,13,Match Finished,FT,501,Crotone,503,Torino,0,2,Torino
126,126,21541,66,2016-11-20T14:00:00+00:00,1479650400,13,Match Finished,FT,511,Empoli,502,Fiorentina,0,4,Fiorentina
127,127,21542,66,2016-11-20T14:00:00+00:00,1479650400,13,Match Finished,FT,487,Lazio,495,Genoa,3,1,Lazio
128,128,21537,66,2016-11-20T19:45:00+00:00,1479671100,13,Match Finished,FT,489,AC Milan,505,Inter,2,2,draw
129,129,21536,66,2016-11-26T17:00:00+00:00,1480179600,14,Match Finished,FT,503,Torino,491,Chievo,2,1,Torino
130,130,21535,66,2016-11-26T19:45:00+00:00,1480189500,14,Match Finished,FT,511,Empoli,489,AC Milan,1,4,AC Milan
131,131,21534,66,2016-11-27T11:30:00+00:00,1480246200,14,Match Finished,FT,522,Palermo,487,Lazio,0,1,Lazio
132,132,21530,66,2016-11-27T14:00:00+00:00,1480255200,14,Match Finished,FT,500,Bologna,499,Atalanta,0,2,Atalanta
133,133,21531,66,2016-11-27T14:00:00+00:00,1480255200,14,Match Finished,FT,490,Cagliari,494,Udinese,2,1,Cagliari
134,134,21532,66,2016-11-27T14:00:00+00:00,1480255200,14,Match Finished,FT,501,Crotone,498,Sampdoria,1,1,draw
135,135,21533,66,2016-11-27T14:00:00+00:00,1480255200,14,Match Finished,FT,495,Genoa,496,Juventus,3,1,Genoa
136,136,21529,66,2016-11-27T19:45:00+00:00,1480275900,14,Match Finished,FT,497,AS Roma,525,Pescara,3,2,AS Roma
137,137,21528,66,2016-11-28T18:00:00+00:00,1480356000,14,Match Finished,FT,492,Napoli,488,Sassuolo,1,1,draw
138,138,21527,66,2016-11-28T20:00:00+00:00,1480363200,14,Match Finished,FT,505,Inter,502,Fiorentina,4,2,Inter
139,139,21526,66,2016-12-02T19:45:00+00:00,1480707900,15,Match Finished,FT,492,Napoli,505,Inter,3,0,Napoli
140,140,21525,66,2016-12-03T19:45:00+00:00,1480794300,15,Match Finished,FT,496,Juventus,499,Atalanta,3,1,Juventus
141,141,21524,66,2016-12-04T11:30:00+00:00,1480851000,15,Match Finished,FT,489,AC Milan,501,Crotone,2,1,AC Milan
142,142,21520,66,2016-12-04T14:00:00+00:00,1480860000,15,Match Finished,FT,487,Lazio,497,AS Roma,0,2,AS Roma
143,143,21521,66,2016-12-04T14:00:00+00:00,1480860000,15,Match Finished,FT,525,Pescara,490,Cagliari,1,1,draw
144,144,21522,66,2016-12-04T14:00:00+00:00,1480860000,15,Match Finished,FT,498,Sampdoria,503,Torino,2,0,Sampdoria
145,145,21523,66,2016-12-04T14:00:00+00:00,1480860000,15,Match Finished,FT,488,Sassuolo,511,Empoli,3,0,Sassuolo
146,146,21519,66,2016-12-04T19:45:00+00:00,1480880700,15,Match Finished,FT,502,Fiorentina,522,Palermo,2,1,Fiorentina
147,147,21518,66,2016-12-05T18:00:00+00:00,1480960800,15,Match Finished,FT,491,Chievo,495,Genoa,0,0,draw
148,148,21517,66,2016-12-05T20:00:00+00:00,1480968000,15,Match Finished,FT,494,Udinese,500,Bologna,1,0,Udinese
149,149,21516,66,2016-12-10T17:00:00+00:00,1481389200,16,Match Finished,FT,501,Crotone,525,Pescara,2,1,Crotone
150,150,21515,66,2016-12-10T19:45:00+00:00,1481399100,16,Match Finished,FT,498,Sampdoria,487,Lazio,1,2,Lazio
151,151,21514,66,2016-12-11T11:30:00+00:00,1481455800,16,Match Finished,FT,490,Cagliari,492,Napoli,0,5,Napoli
152,152,21510,66,2016-12-11T14:00:00+00:00,1481464800,16,Match Finished,FT,499,Atalanta,494,Udinese,1,3,Udinese
153,153,21511,66,2016-12-11T14:00:00+00:00,1481464800,16,Match Finished,FT,500,Bologna,511,Empoli,0,0,draw
154,154,21512,66,2016-12-11T14:00:00+00:00,1481464800,16,Match Finished,FT,522,Palermo,491,Chievo,0,2,Chievo
155,155,21513,66,2016-12-11T14:00:00+00:00,1481464800,16,Match Finished,FT,503,Torino,496,Juventus,1,3,Juventus
156,156,21509,66,2016-12-11T19:45:00+00:00,1481485500,16,Match Finished,FT,505,Inter,495,Genoa,2,0,Inter
157,157,21508,66,2016-12-12T18:00:00+00:00,1481565600,16,Match Finished,FT,502,Fiorentina,488,Sassuolo,2,1,Fiorentina
158,158,21507,66,2016-12-12T20:00:00+00:00,1481572800,16,Match Finished,FT,497,AS Roma,489,AC Milan,1,0,AS Roma
159,159,21506,66,2016-12-15T19:00:00+00:00,1481828400,3,Match Finished,FT,495,Genoa,502,Fiorentina,1,0,Genoa
160,160,21505,66,2016-12-17T14:00:00+00:00,1481983200,17,Match Finished,FT,511,Empoli,490,Cagliari,2,0,Empoli
161,161,21504,66,2016-12-17T17:00:00+00:00,1481994000,17,Match Finished,FT,489,AC Milan,499,Atalanta,0,0,draw
162,162,21503,66,2016-12-17T19:45:00+00:00,1482003900,17,Match Finished,FT,496,Juventus,497,AS Roma,1,0,Juventus
163,163,21502,66,2016-12-18T11:30:00+00:00,1482060600,17,Match Finished,FT,488,Sassuolo,505,Inter,0,1,Inter
164,164,21498,66,2016-12-18T14:00:00+00:00,1482069600,17,Match Finished,FT,491,Chievo,498,Sampdoria,2,1,Chievo
165,165,21499,66,2016-12-18T14:00:00+00:00,1482069600,17,Match Finished,FT,492,Napoli,503,Torino,5,3,Napoli
166,166,21500,66,2016-12-18T14:00:00+00:00,1482069600,17,Match Finished,FT,525,Pescara,500,Bologna,0,3,Bologna
167,167,21501,66,2016-12-18T14:00:00+00:00,1482069600,17,Match Finished,FT,494,Udinese,501,Crotone,2,0,Udinese
168,168,21496,66,2016-12-18T19:45:00+00:00,1482090300,17,Match Finished,FT,495,Genoa,522,Palermo,3,4,Palermo
169,169,21497,66,2016-12-18T19:45:00+00:00,1482090300,17,Match Finished,FT,487,Lazio,502,Fiorentina,3,1,Lazio
170,170,21495,66,2016-12-20T19:45:00+00:00,1482263100,18,Match Finished,FT,499,Atalanta,511,Empoli,2,1,Atalanta
171,171,21494,66,2016-12-21T19:45:00+00:00,1482349500,18,Match Finished,FT,505,Inter,487,Lazio,3,0,Inter
172,172,21488,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,490,Cagliari,488,Sassuolo,4,3,Cagliari
173,173,21489,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,502,Fiorentina,492,Napoli,3,3,draw
174,174,21490,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,522,Palermo,525,Pescara,1,1,draw
175,175,21491,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,497,AS Roma,491,Chievo,3,1,AS Roma
176,176,21492,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,498,Sampdoria,494,Udinese,0,0,draw
177,177,21493,66,2016-12-22T19:45:00+00:00,1482435900,18,Match Finished,FT,503,Torino,495,Genoa,1,0,Torino
178,178,21487,66,2017-01-07T17:00:00+00:00,1483808400,19,Match Finished,FT,511,Empoli,522,Palermo,1,0,Empoli
179,179,21486,66,2017-01-07T19:45:00+00:00,1483818300,19,Match Finished,FT,492,Napoli,498,Sampdoria,2,1,Napoli
180,180,21485,66,2017-01-08T11:30:00+00:00,1483875000,19,Match Finished,FT,494,Udinese,505,Inter,1,2,Inter
181,181,21481,66,2017-01-08T14:00:00+00:00,1483884000,19,Match Finished,FT,491,Chievo,499,Atalanta,1,4,Atalanta
182,182,21482,66,2017-01-08T14:00:00+00:00,1483884000,19,Match Finished,FT,495,Genoa,497,AS Roma,0,1,AS Roma
183,183,21483,66,2017-01-08T14:00:00+00:00,1483884000,19,Match Finished,FT,487,Lazio,501,Crotone,1,0,Lazio
184,184,21484,66,2017-01-08T14:00:00+00:00,1483884000,19,Match Finished,FT,488,Sassuolo,503,Torino,0,0,draw
185,185,21480,66,2017-01-08T17:00:00+00:00,1483894800,19,Match Finished,FT,489,AC Milan,490,Cagliari,1,0,AC Milan
186,186,21479,66,2017-01-08T19:45:00+00:00,1483904700,19,Match Finished,FT,496,Juventus,500,Bologna,3,0,Juventus
187,187,21478,66,2017-01-14T17:00:00+00:00,1484413200,20,Match Finished,FT,501,Crotone,500,Bologna,0,1,Bologna
188,188,21477,66,2017-01-14T19:45:00+00:00,1484423100,20,Match Finished,FT,505,Inter,491,Chievo,3,1,Inter
189,189,21476,66,2017-01-15T11:30:00+00:00,1484479800,20,Match Finished,FT,490,Cagliari,495,Genoa,4,1,Cagliari
190,190,21471,66,2017-01-15T14:00:00+00:00,1484488800,20,Match Finished,FT,487,Lazio,499,Atalanta,2,1,Lazio
191,191,21472,66,2017-01-15T14:00:00+00:00,1484488800,20,Match Finished,FT,492,Napoli,525,Pescara,3,1,Napoli
192,192,21473,66,2017-01-15T14:00:00+00:00,1484488800,20,Match Finished,FT,498,Sampdoria,511,Empoli,0,0,draw
193,193,21474,66,2017-01-15T14:00:00+00:00,1484488800,20,Match Finished,FT,488,Sassuolo,522,Palermo,4,1,Sassuolo
194,194,21475,66,2017-01-15T14:00:00+00:00,1484488800,20,Match Finished,FT,494,Udinese,497,AS Roma,0,1,AS Roma
195,195,21470,66,2017-01-15T19:45:00+00:00,1484509500,20,Match Finished,FT,502,Fiorentina,496,Juventus,2,1,Fiorentina
196,196,21469,66,2017-01-16T19:45:00+00:00,1484595900,20,Match Finished,FT,503,Torino,489,AC Milan,2,2,draw
197,197,21468,66,2017-01-21T17:00:00+00:00,1485018000,21,Match Finished,FT,491,Chievo,502,Fiorentina,0,3,Fiorentina
198,198,21467,66,2017-01-21T19:45:00+00:00,1485027900,21,Match Finished,FT,489,AC Milan,492,Napoli,1,2,Napoli
199,199,21466,66,2017-01-22T11:30:00+00:00,1485084600,21,Match Finished,FT,496,Juventus,487,Lazio,2,0,Juventus
200,200,21461,66,2017-01-22T14:00:00+00:00,1485093600,21,Match Finished,FT,500,Bologna,503,Torino,2,0,Bologna
201,201,21462,66,2017-01-22T14:00:00+00:00,1485093600,21,Match Finished,FT,511,Empoli,494,Udinese,1,0,Empoli
202,202,21463,66,2017-01-22T14:00:00+00:00,1485093600,21,Match Finished,FT,495,Genoa,501,Crotone,2,2,draw
203,203,21464,66,2017-01-22T14:00:00+00:00,1485093600,21,Match Finished,FT,522,Palermo,505,Inter,0,1,Inter
204,204,21465,66,2017-01-22T14:00:00+00:00,1485093600,21,Match Finished,FT,525,Pescara,488,Sassuolo,1,3,Sassuolo
205,205,21460,66,2017-01-22T17:00:00+00:00,1485104400,21,Match Finished,FT,499,Atalanta,498,Sampdoria,1,0,Atalanta
206,206,21459,66,2017-01-22T19:45:00+00:00,1485114300,21,Match Finished,FT,497,AS Roma,490,Cagliari,1,0,AS Roma
207,207,21458,66,2017-01-28T17:00:00+00:00,1485622800,22,Match Finished,FT,487,Lazio,491,Chievo,0,1,Chievo
208,208,21457,66,2017-01-28T19:45:00+00:00,1485632700,22,Match Finished,FT,505,Inter,525,Pescara,3,0,Inter
209,209,21456,66,2017-01-29T11:30:00+00:00,1485689400,22,Match Finished,FT,503,Torino,499,Atalanta,1,1,draw
